1923-03-29,152947,130.445,0,11
1923-03-29,153147,70.347,0,1
1923-03-29,153187,122.928,0,6
1923-03-29,164867,63.228,0,1
1923-03-29,165787,74.236,0,4
1923-03-29,171107,135.238,0,5
1923-03-29,174387,74.088,0,6
1923-03-29,178147,125.425,0,5
1923-03-29,185853,100.941,0,11
1923-03-29,188067,115.48,0,2
1923-07-09,124613,117.048,0,4
1923-07-09,139733,150.63,0,4
1923-07-09,151467,125.772,0,4
1923-07-09,156587,80.086,0,6
1923-07-09,157867,167.96,0,0
1923-07-09,160787,134.869,0,0
1923-07-09,166587,138.19,0,6
1923-07-09,170667,129.161,0,11
1923-07-09,170800,79.422,0,1
1923-07-09,171187,166.475,0,5
1923-07-09,172187,83.162,0,2
1923-07-09,173067,125.571,0,7
1923-07-09,174667,80.204,0,11
1923-07-09,176147,129.194,0,3
1923-07-09,176200,122.623,0,8
1923-07-09,177173,120.389,0,10
1923-07-09,179987,186.573,0,1
1923-07-09,180387,130.063,0,4
1923-07-09,182907,117.917,0,6
1923-07-09,186080,186.768,0,1
1923-12-18,167680,78.08,0,4
1923-12-18,175541,77.395,0,4
1924-01-01,126307,106.301,0,10
1924-01-01,134360,211.839,0,0
1924-01-01,164093,108.723,0,5
1924-01-01,164507,109.993,0,10
1924-01-01,168027,202.861,0,5
1924-01-01,170480,111.349,0,10
1924-01-01,170587,104.668,0,0
1924-01-01,171413,104.675,0,10
1924-01-01,171747,106.585,0,3
1924-01-01,173733,205.644,0,10
1924-01-01,173840,108.254,0,5
1924-01-01,175000,204.174,0,10
1924-01-01,176107,107.463,1,7
1924-01-01,176373,210.421,0,0
1924-01-01,179240,183.728,0,0
1924-01-01,180533,209.855,0,3
1924-01-01,182067,105.231,0,10
1924-01-01,182773,203.564,0,10
1924-01-01,184840,176.776,0,0
1924-01-01,185267,208.925,0,5
1924-01-01,185853,97.806,0,0
1924-01-01,186040,200.905,0,3
1924-01-01,190707,109.65,0,5
1924-01-01,201253,105.504,0,4
1924-01-01,203480,103.758,0,10
1924-03-29,97493,67.355,0,0
1924-03-29,129027,0.0,0,6
1924-03-29,132787,168.596,0,6
1924-03-29,133947,0.0,0,5
1924-03-29,134840,179.54,0,8
1924-03-29,139760,125.761,0,2
1924-03-29,141733,123.954,0,8
1924-03-29,144253,120.807,0,4
1924-03-29,147267,130.235,0,5
1924-03-29,156160,65.457,0,4
1924-03-29,156293,177.144,0,5
1924-03-29,159200,127.714,0,5
1924-03-29,162507,111.322,0,2
1924-03-29,163293,83.004,0,8
1924-03-29,170253,64.447,0,10
1924-03-29,172107,201.031,0,10
1924-03-29,175640,116.989,0,8
1924-03-29,183560,120.633,0,0
1924-03-29,186240,74.416,0,3
1924-07-11,128667,149.034,0,6
1924-07-11,140547,115.355,0,2
1924-07-11,143520,83.609,0,8
1924-07-11,148120,202.084,0,10
1924-07-11,148173,134.416,0,8
